,speaker,session,mic,prompt_id,has_spect,spect_width,spect_height,prompt,url,filepath,googletranslate
5210,M04,Session2,wav_headMic,0276,yes,111,513,papa,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0276.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0276.wav,Beauty ads
3848,M02,Session2,wav_arrayMic,0112,yes,75,513,tell,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0112.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0112.wav,hell
6068,M05,Session2,wav_headMic,0283,yes,91,513,ship,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0283.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0283.wav,ship
2015,F04,Session2,wav_headMic,0124,yes,65,513,hitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0124.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0124.wav,15
3124,M01,Session2_3,wav_arrayMic,0249,yes,118,513,The books are very expensive.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0249.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0249.wav,Dubuque obituary and competitive
3142,M01,Session2_3,wav_arrayMic,0267,yes,66,513,vat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0267.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0267.wav,bad
1279,F03,Session3,wav_headMic,0010,yes,59,513,wicker,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0010.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0010.wav,worker
109,F01,Session1,wav_headMic,0110,yes,44,513,warm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0110.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0110.wav,warm
5135,M04,Session2,wav_headMic,0201,yes,79,513,here,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0201.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0201.wav,here
4674,M03,Session2,wav_arrayMic,0287,yes,150,513,It eventually became a rather proud claim.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0287.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0287.wav,and eventually became a rather proud claim
4214,M03,Session2,wav_headMic,0243,yes,74,513,sigh,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0243.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0243.wav,Psy
2691,M01,Session2_3,wav_headMic,0102,yes,45,513,bat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0102.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0102.wav,bright
5113,M04,Session2,wav_headMic,0179,yes,92,513,cheer,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0179.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0179.wav,sure
2970,M01,Session2_3,wav_arrayMic,0095,yes,221,513,I scrubbed the floors thoroughly.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0095.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0095.wav,Scribd
3507,M02,Session1,wav_arrayMic,0105,yes,80,513,jacket,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0105.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0105.wav,GI tract
2541,M01,Session1,wav_arrayMic,0051,yes,75,513,left,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_arrayMic/0051.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_arrayMic/0051.wav,
1730,F04,Session1,wav_arrayMic,0038,yes,183,513,She had your dark suit in greasy wash water all year.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0038.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0038.wav,she had your dark suit in Greasy wash water all year
1876,F04,Session1,wav_arrayMic,0184,yes,221,513,Two other cases also were under advisement. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0184.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0184.wav,two other cases also wear under advisement
4643,M03,Session2,wav_arrayMic,0253,yes,94,513,part,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0253.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0253.wav,part
1170,F03,Session2,wav_arrayMic,0345,yes,47,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0345.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0345.wav,blend
1749,F04,Session1,wav_arrayMic,0057,yes,38,513,the,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0057.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0057.wav,the
2715,M01,Session2_3,wav_headMic,0126,yes,52,513,four,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0126.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0126.wav,4
60,F01,Session1,wav_headMic,0061,yes,37,513,dark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0061.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0061.wav,
3736,M02,Session2,wav_headMic,0167,yes,92,513,spark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0167.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0167.wav,fart
230,F01,Session1,wav_arrayMic,0097,yes,57,513,trade,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0097.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0097.wav,created
2788,M01,Session2_3,wav_headMic,0199,yes,68,513,juliet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0199.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0199.wav,Juliet
5109,M04,Session2,wav_headMic,0175,yes,150,513,explore,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0175.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0175.wav,
2901,M01,Session2_3,wav_arrayMic,0025,yes,66,513,wish,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0025.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0025.wav,wish
2129,F04,Session2,wav_headMic,0238,yes,87,513,ham,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0238.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0238.wav,him
5707,M05,Session1,wav_arrayMic,0050,yes,67,513,weed,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0050.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0050.wav,
1033,F03,Session2,wav_arrayMic,0205,yes,80,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0205.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0205.wav,right
809,F03,Session2,wav_headMic,0135,yes,37,513,barn,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0135.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0135.wav,
292,F03,Session1,wav_headMic,0025,yes,318,513,Twice each day he plays skillfully and with zest upon our small organ.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0025.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0025.wav,price each day he plays skillfully and it was set upon a small organ
5784,M05,Session1,wav_arrayMic,0129,yes,90,513,go,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0129.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0129.wav,grow
524,F03,Session1,wav_arrayMic,0053,yes,122,513,You wished to know all about my grandfather.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0053.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0053.wav,you wish to know all about my grandfather
4016,M03,Session2,wav_headMic,0045,yes,161,513,She had your dark suit in greasy wash water all year.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0045.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0045.wav,she had your dark suit in Greasy wash water all year
5177,M04,Session2,wav_headMic,0243,yes,84,513,fruit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0243.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0243.wav,fruit
4762,M03,Session2,wav_arrayMic,0375,yes,85,513,at,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0375.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0375.wav,at
24,F01,Session1,wav_headMic,0025,yes,73,513,feet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0025.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0025.wav,
3081,M01,Session2_3,wav_arrayMic,0206,yes,207,513,"When all else fails, use force.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0206.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0206.wav,4 + 4
707,F03,Session2,wav_headMic,0032,yes,183,513,Two other cases also were under advisement. ,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0032.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0032.wav,two other cases also were under advertisement
4807,M03,Session2,wav_arrayMic,0420,yes,202,513,the prospect of cutting back spending is an unpleasant one for any governor,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0420.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0420.wav,the prospect of cutting back spending as an unpleasant one for any governor
4258,M03,Session2,wav_headMic,0287,yes,128,513,It eventually became a rather proud claim.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0287.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0287.wav,it eventually became a rather proud claim
925,F03,Session2,wav_arrayMic,0092,yes,150,513,The box contained three sweaters.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0092.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0092.wav,the Box contained three flavors
3280,M02,Session1,wav_headMic,0118,yes,255,513,"but he always answers, ""Banana oil!"" ",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0118.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0118.wav,Virginia VS dancers
799,F03,Session2,wav_headMic,0125,yes,49,513,reek,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0125.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0125.wav,reek
5164,M04,Session2,wav_headMic,0230,yes,91,513,cycle,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0230.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0230.wav,flight golf
1825,F04,Session1,wav_arrayMic,0133,yes,118,513,Both figures would go higher in later years.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0133.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0133.wav,both figures would go higher in the later years
1768,F04,Session1,wav_arrayMic,0076,yes,52,513,jagged,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0076.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0076.wav,Jacob
1620,F03,Session3,wav_arrayMic,0138,yes,71,513,slicker,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0138.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0138.wav,Booker
5788,M05,Session2,wav_headMic,0003,yes,62,513,boot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0003.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0003.wav,boot
5215,M04,Session2,wav_headMic,0281,yes,387,513,Aluminum silverware can often be flimsy.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0281.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0281.wav,Hunter Graham February
3491,M02,Session1,wav_arrayMic,0089,yes,52,513,rave,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0089.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0089.wav,grave
2913,M01,Session2_3,wav_arrayMic,0037,yes,75,513,air,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0037.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0037.wav,
4821,M04,Session1,wav_arrayMic,0013,yes,52,513,knew,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0013.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0013.wav,new
3863,M02,Session2,wav_arrayMic,0127,yes,75,513,take,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0127.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0127.wav,
143,F01,Session1,wav_arrayMic,0010,yes,61,513,up,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0010.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0010.wav,
1400,F03,Session3,wav_headMic,0131,yes,35,513,rake,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0131.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0131.wav,rake
408,F03,Session1,wav_headMic,0141,yes,119,513,Jane may earn more money by working hard.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0141.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0141.wav,Jay Mayer more money by working hard
2248,F04,Session2,wav_arrayMic,0108,yes,150,513,Carl lives in a lovely home.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0108.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0108.wav,Carl lives in a lovely home
5721,M05,Session1,wav_arrayMic,0065,yes,120,513,farm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0065.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0065.wav,
4418,M03,Session2,wav_arrayMic,0026,yes,90,513,sheet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0026.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0026.wav,Sheetz
4085,M03,Session2,wav_headMic,0114,yes,74,513,the,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0114.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0114.wav,V
2115,F04,Session2,wav_headMic,0224,yes,106,513,sheet,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0224.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0224.wav,sheet
1000,F03,Session2,wav_arrayMic,0172,yes,57,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0172.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0172.wav,
1706,F04,Session1,wav_arrayMic,0014,yes,61,513,stubble,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0014.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0014.wav,double
4157,M03,Session2,wav_headMic,0186,yes,76,513,forward,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0186.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0186.wav,forward
2709,M01,Session2_3,wav_headMic,0120,yes,60,513,menu,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0120.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0120.wav,mu
26,F01,Session1,wav_headMic,0027,yes,165,513,"but he always answers, Banana oil!",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0027.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0027.wav,he always ends well
1912,F04,Session2,wav_headMic,0021,yes,68,513,boot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0021.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0021.wav,boot
3146,M01,Session2_3,wav_arrayMic,0271,yes,136,513,He wrapped the package hastily.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0271.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0271.wav,the Dragon
4202,M03,Session2,wav_headMic,0231,yes,77,513,troop,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0231.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0231.wav,Troop
6103,M05,Session2,wav_headMic,0318,yes,81,513,tango,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0318.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0318.wav,Tango
4890,M04,Session1,wav_arrayMic,0083,yes,127,513,jagged,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0083.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0083.wav,Doug
4983,M04,Session2,wav_headMic,0049,yes,69,513,feed,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0049.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0049.wav,feed
2841,M01,Session2_3,wav_headMic,0253,yes,44,513,pitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0253.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0253.wav,.
1794,F04,Session1,wav_arrayMic,0102,yes,71,513,feed,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0102.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0102.wav,feed
2052,F04,Session2,wav_headMic,0161,yes,100,513,xxx,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0161.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0161.wav,the myth the music
2016,F04,Session2,wav_headMic,0125,yes,68,513,city,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0125.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0125.wav,City
6015,M05,Session2,wav_headMic,0230,yes,94,513,written,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0230.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0230.wav,written
4954,M04,Session2,wav_headMic,0020,yes,93,513,spark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0020.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0020.wav,book
2381,F04,Session2,wav_arrayMic,0241,yes,150,513,I'm willing to experiment for the first time.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0241.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0241.wav,I am willing to experiment for the first time
400,F03,Session1,wav_headMic,0133,yes,36,513,bad,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0133.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0133.wav,
5373,M04,Session2,wav_arrayMic,0141,yes,51,513,bear,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0141.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0141.wav,there
2682,M01,Session2_3,wav_headMic,0093,yes,55,513,group,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0093.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0093.wav,group
1553,F03,Session3,wav_arrayMic,0071,yes,66,513,tort,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0071.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0071.wav,
5276,M04,Session2,wav_arrayMic,0043,yes,42,513,meat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0043.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0043.wav,music
1762,F04,Session1,wav_arrayMic,0070,yes,61,513,feed,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0070.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0070.wav,feed
3935,M02,Session2,wav_arrayMic,0201,yes,75,513,pit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0201.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0201.wav,
1892,F04,Session2,wav_headMic,0001,yes,80,513,shoot,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0001.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0001.wav,shoot
3093,M01,Session2_3,wav_arrayMic,0218,yes,57,513,lick,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0218.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0218.wav,hake
